route_id,latitude,longitude,speed,timestamp,id,direction,agency_name,agency_id,route_short_name,tip_id,trip_headsign
1899,-34.62563,-58.41692,0,1683659508,25777,1,LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS,76,180A,130098-1,x 155 - VUELTA
1322,-34.60752,-58.5622139,6.111111,1683659506,25795,0,COMPAÃ‘IA ISLEÃ‘A S.R.L.,98,237AB,88260-1,Ramal B - a Liniers
1898,-34.60345,-58.40196,0,1683659508,25808,0,LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS,76,180A,129975-1,x 155 - IDA
1365,-34.63391,-58.61284,0,1683659510,25809,1,COMPAÃ‘IAÂ  DE TRANSPORTE VECINAL S.A.,172,386A,91494-1,Ramal A - a Morón
1794,-34.6119,-58.3765945,0,1683659510,25812,0,TRANSPORTES RIO GRANDE S.A.C.I.F.,5,8C,121799-1,a Aerop. x Liniers
759,-34.78675,-58.62726,10.833333,1683659510,25841,1,NUEVO IDEAL S.A.,149,620R9,53425-1,a Gral Paz X Ruta 3
438,-34.60567,-58.96557,0,1683659506,25883,0,TRANSPORTES ATLANTIDA S.A.C.,70,57D,32558-1,a Pilar Palermo x Garin
1903,-34.65576,-58.5073662,0,1683659510,25893,1,LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS,76,180C,130504-1,a Pra. Junta
629,-34.70803,-58.40294,10.5555553,1683659506,25912,0,MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.,83,45A,42697-1,x Autop. Mercedes Palermo
1104,-34.59041,-58.3730659,0,1683659448,25949,1,TRANSPORTES ALMIRANTE BROWN S.A.,87,33D,74222-1,a B° Esperanza
1898,-34.76138,-58.62245,0,1683659504,25966,0,LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS,76,180A,129963-1,x 155 - IDA
1557,-34.72863,-58.7959061,2.222222,1683659510,25979,0,SARGENTO CABRAL S.A.DE TRANSPORTE,77,136B,106120-1,Est. Morón - B° Los Pinos - IDA
286,-34.65459,-58.47112,6.944444,1683659510,25988,0,LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS,76,180I,23274-1,a Boyaca
1037,-34.64959,-58.5126343,5.277777,1683659508,25992,1,TRANSPORTES SOL DE MAYO C.I.S.A.,93,4A,70292-1,a Lomas del Mirador
1887,-34.77699,-58.2695656,6.111111,1683659506,25993,1,COMPAÃ‘IA MICROOMNIBUS LA COLORADA SACI,75,178B,128876-1,C Roja - VUELTA
240,-34.61717,-58.63416,0,1683659510,26024,0,EMPRESA DEL OESTE SAT,115,320A,20312-1,a Est. Martin Coronado
721,-34.72449,-58.2594261,6.944444,1683659508,26033,1,EXPRESO VILLA NUEVA S.A.,128,257B,51310-1,a Est. LOMAS DE ZAMORA
1149,-34.75566,-58.5997658,7.5,1683659508,26064,1,LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS,76,630R3,77450-1,Laferrere x Victor Martinez - VUELTA
707,-34.60395,-58.4314651,0,1683659506,26085,0,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,49975-1,a González Catán x Liniers y RP 3
708,-34.61602,-58.50922,9.444444,1683659506,26096,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,50183-1,a La Boca
2062,-34.60727,-58.4061661,0,1683659502,26102,1,NUEVOS RUMBOS S.A.T.A.C.I.F.I.,12,132A,145296-1,a Cement. de Flores x Av. Carabobo
708,-34.60385,-58.4887848,0,1683659510,26110,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,50180-1,a La Boca
707,-34.60651,-58.48738,2.5,1683659508,26112,0,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,49968-1,a González Catán x Liniers y RP 3
708,-34.61795,-58.4646,8.333333,1683659508,26113,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,50178-1,a La Boca
707,-34.60485,-58.433839999999996,0,1683659506,26114,0,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,49972-1,a González Catán x Liniers y RP 3
707,-34.60334,-58.392025,0,1683659506,26118,0,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,49980-1,a González Catán x Liniers y RP 3
1902,-34.69087,-58.52704,3.888888,1683659508,26119,0,LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS,76,180C,130400-1,a González Catán x B° San Alberto
35,-34.64839,-58.3728256,8.333333,1683659508,26123,0,LINEA 17 S.A.,18,17A,3474-1,COLEGIO DON BOSCO
707,-34.5903,-58.38828,3.055555,1683659506,26129,0,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,49982-1,a González Catán x Liniers y RP 3
708,-34.60039,-58.4374542,1.111111,1683659504,26132,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,50175-1,a La Boca
1902,-34.71625,-58.57644,9.444444,1683659508,26134,0,LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS,76,180C,130398-1,a González Catán x B° San Alberto
707,-34.60425,-58.4271545,0,1683659508,26139,0,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,49975-1,a González Catán x Liniers y RP 3
707,-34.60433,-58.4269,4.722222,1683659506,26142,0,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,49975-1,a González Catán x Liniers y RP 3
1966,-34.7699,-58.4410744,15,1683659508,26155,1,YITOS S.A.,203,543A,137368-1,a Constitución
284,-34.70737,-58.53163,0,1683659506,26173,0,LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS,76,180H,23172-1,Ramal 2 - IDA
288,-34.70676,-58.45476,0,1683659508,26191,0,EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A,16,21J,23359-1,a Est. Bulogne
681,-34.64274,-58.4603653,5.277777,1683659508,26215,0,BUS DEL OESTE S.A.,61,97A,47080-1,a Carapachay
707,-34.61386,-58.51689,12.7777767,1683659506,26217,0,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,49969-1,a González Catán x Liniers y RP 3
708,-34.60314,-58.4230347,4.444444,1683659506,26222,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,50174-1,a La Boca
707,-34.60345,-58.40866,6.944444,1683659508,26223,0,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,49976-1,a González Catán x Liniers y RP 3
707,-34.60678,-58.44366,0,1683659506,26231,0,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,49972-1,a González Catán x Liniers y RP 3
708,-34.61011,-58.4825249,0,1683659506,26242,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,50180-1,a La Boca
708,-34.61591,-58.4572,10,1683659506,26244,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,50178-1,a La Boca
22,-34.58851,-58.44596,7.777777,1683659506,26245,1,EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A,16,108A,2035-1,a Retiro
708,-34.61728,-58.4768448,0.277777,1683659506,26248,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,50180-1,a La Boca
708,-34.61344,-58.50474,0,1683659506,26251,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,50182-1,a La Boca
707,-34.60584,-58.4308052,0,1683659506,26255,0,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,49974-1,a González Catán x Liniers y RP 3
707,-34.61281,-58.52305,1.111111,1683659508,26257,0,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,49970-1,a González Catán x Liniers y RP 3
707,-34.60724,-58.48486,2.5,1683659508,26259,0,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,49969-1,a González Catán x Liniers y RP 3
708,-34.60838,-58.43998,1.666666,1683659480,26260,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,50175-1,a La Boca
707,-34.60648,-58.4426346,6.111111,1683659480,26261,0,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,49972-1,a González Catán x Liniers y RP 3
708,-34.60983,-58.44666,3.888888,1683659510,26264,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,50177-1,a La Boca
707,-34.60436,-58.43494,6.388888,1683659508,26265,0,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,49972-1,a González Catán x Liniers y RP 3
707,-34.60349,-58.4008141,0,1683659510,26266,0,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,49978-1,a González Catán x Liniers y RP 3
707,-34.58713,-58.38538,0.555555,1683659508,26269,0,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,49982-1,a González Catán x Liniers y RP 3
708,-34.60388,-58.41566,3.055555,1683659506,26271,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,50172-1,a La Boca
707,-34.58614,-58.38664,0,1683659508,26272,0,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,49982-1,a González Catán x Liniers y RP 3
708,-34.60258,-58.3923149,9.166666,1683659506,26273,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,50171-1,a La Boca
707,-34.60329,-58.40579,0,1683659508,26274,0,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,49977-1,a González Catán x Liniers y RP 3
708,-34.59962,-58.39295,7.5,1683659508,26275,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,50171-1,a La Boca
707,-34.59486,-58.39198,0,1683659508,26276,0,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,49980-1,a González Catán x Liniers y RP 3
708,-34.60231,-58.4295349,3.611111,1683659510,26280,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,50174-1,a La Boca
21,-34.58931,-58.37242,0,1683659506,26282,0,EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A,16,108A,1850-1,a Liniers
681,-34.63097,-58.3989,0,1683659506,26286,0,BUS DEL OESTE S.A.,61,97A,47082-1,a Carapachay
707,-34.61047,-58.530014,3.611111,1683659502,26291,0,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,49967-1,a González Catán x Liniers y RP 3
708,-34.60836,-58.4419861,3.611111,1683659508,26301,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,50176-1,a La Boca
707,-34.60332,-58.39638,0,1683659508,26305,0,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,49980-1,a González Catán x Liniers y RP 3
708,-34.60418,-58.40928,0,1683659508,26310,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,50172-1,a La Boca
681,-34.64285,-58.4605942,0,1683659510,26313,0,BUS DEL OESTE S.A.,61,97A,47080-1,a Carapachay
738,-34.68397,-58.55656,5.277777,1683659506,26316,1,NUEVO IDEAL S.A.,149,382R1,52234-1,a Constitución
707,-34.62026,-58.47382,7.222222,1683659508,26349,0,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,49970-1,a González Catán x Liniers y RP 3
1763,-34.59555,-58.38344,3.611111,1683659508,26352,0,TRANSPORTES RIO GRANDE S.A.C.I.F.,5,5B,118976-1,a Retiro
38,-34.50241,-58.54315,16.9444447,1683659508,26360,1,LA CENTRAL DE ESCOBAR SA,131,228FA,4028-1,AEROPUERTO
707,-34.60983,-58.52876,0,1683659508,26368,0,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,49968-1,a González Catán x Liniers y RP 3
1900,-34.64016,-58.485405,13.333333,1683659508,26388,0,LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS,76,180B,130210-1,a González Catán x Laferrere
1720,-34.65023,-58.46871,1.388888,1683659508,26410,1,D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR,3,101A,115265-1,a B° Samore
887,-34.67948,-58.3528748,0,1683659508,26412,1,MICROOMNIBUS CUARENTA Y CINCO S.A.C.I.F.,83,154A,60978-1,a Est. Lanus
607,-34.66753,-58.48362,5.277777,1683659508,26429,1,TRANSPORTE LARRAZABAL C.I.S.A.,21,117A,39609-1,J - San Martin y Gral. Paz
343,-34.6568,-58.52436,0,1683659508,26430,0,EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A,16,21B,26099-1,a Fca. Ford
2043,-34.58516,-58.51616,2.5,1683659506,26436,0,D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR,3,28D,143185-1,a Cdad. Universitaria
1717,-34.60639,-58.39073,0,1683659508,26470,0,NUDO S.A.,4,6B,114815-1,a Soldati x Brasil
682,-34.66172,-58.48482,13.0555553,1683659506,26481,1,BUS DEL OESTE S.A.,61,97A,47151-1,a Pza. Miserere
681,-34.66314,-58.48822,3.055555,1683659508,26484,0,BUS DEL OESTE S.A.,61,97A,47080-1,a Carapachay
708,-34.62123,-58.47414,0,1683659508,26500,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,50179-1,a La Boca
681,-34.65558,-58.62658,5,1683659506,26522,0,BUS DEL OESTE S.A.,61,97A,47077-1,a Carapachay
91,-34.60665,-58.4432449,0,1683659508,26539,0,ROCARAZA S.A.,23,146A,9352-1,Ramal Jalon - IDA
681,-34.70373,-58.498394,0,1683659508,26541,0,BUS DEL OESTE S.A.,61,97A,47079-1,a Carapachay
682,-34.6882,-58.55666,0,1683659508,26545,1,BUS DEL OESTE S.A.,61,97A,47153-1,a Pza. Miserere
16,-34.31024,-58.76993,4.722222,1683659508,26552,1,COMPAÃ‘IA ISLEÃ‘A S.R.L.,98,276E,1483-1,a Pilar
239,-34.53432,-58.50492,0,1683659508,26560,1,TRANSPORTE LARRAZABAL C.I.S.A.,21,161A,20193-1,a Pza. Italia x Florida
1706,-34.6317,-58.5301743,8.888888,1683659506,26561,1,D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR,3,28J,114386-1,a Pte. La Noria
1791,-34.65924,-58.52116,3.888888,1683659506,26564,1,TRANSPORTES RIO GRANDE S.A.C.I.F.,5,8B,121338-1,a Retiro
360,-34.60452,-58.40672,2.5,1683659506,26567,1,LINEA 71 S.A.,27,71C,27679-1,a Constitución
1149,-34.68754,-58.52202,0,1683659508,26568,1,LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS,76,630R3,77448-1,Laferrere x Victor Martinez - VUELTA
1763,-34.6082,-58.39642,9.166666,1683659508,26570,0,TRANSPORTES RIO GRANDE S.A.C.I.F.,5,5B,118977-1,a Retiro
1790,-34.70378,-58.4982262,2.222222,1683659480,26571,0,TRANSPORTES RIO GRANDE S.A.C.I.F.,5,8B,121242-1,a Soldati
22,-34.61002,-58.5185,0.277777,1683659506,26572,1,EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A,16,108A,2042-1,a Retiro
1763,-34.60904,-58.40944,4.722222,1683659508,26577,0,TRANSPORTES RIO GRANDE S.A.C.I.F.,5,5B,118978-1,a Retiro
741,-34.69432,-58.5739861,0.555555,1683659478,26578,1,NUEVO IDEAL S.A.,149,620T,52397-1,a Gral Paz X Ruta 3
1782,-34.78577,-58.52312,4.722222,1683659506,26580,0,TRANSPORTES RIO GRANDE S.A.C.I.F.,5,8A,120781-1,a Est. Fcio. Varela
945,-34.74485,-58.3901138,7.5,1683659446,26593,1,GENERAL TOMAS GUIDO S.A.C.I.F.,11,299A,64692-1,Ramal A - VUELTA
38,-34.46841,-58.75472,0,1683659480,26594,1,LA CENTRAL DE ESCOBAR SA,131,228FA,4031-1,AEROPUERTO
1953,-34.59753,-58.42008,0,1683659506,26600,1,M.O.D.O. S.A. DE TRANSPORTE AUTOMOTOR,8,151A,135840-1,a Pza. Constitución
1900,-34.623,-58.4472351,5,1683659508,26608,0,LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS,76,180B,130211-1,a González Catán x Laferrere
708,-34.59189,-58.39229,2.222222,1683659480,26641,1,TRANSPORTES AUTOMOTORES CALLAO S.A.,6,124A,50171-1,a La Boca
1734,-34.69127,-58.4655342,6.111111,1683659508,26656,1,D.O.T.A. S.A. DE TRANSPORTE AUTOMOTOR,3,101B,116517-1,a Pte. Alsina
682,-34.68248,-58.57239,0,1683659508,26657,1,BUS DEL OESTE S.A.,61,97A,47153-1,a Pza. Miserere
1356,-34.74061,-58.49632,0,1683659508,26658,0,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90702-1,a B° 9 de Abril
1356,-34.73588,-58.49994,1.388888,1683659506,26659,0,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90702-1,a B° 9 de Abril
1356,-34.61493,-58.4435,0,1683659506,26660,0,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90710-1,a B° 9 de Abril
1357,-34.58665,-58.38612,0,1683659508,26671,1,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90830-1,Ramal A - Retiro
1973,-34.60124,-58.39136,0,1683659508,26674,0,NUDO S.A.,4,150B,137770-1,a Lugano I y II Pompeya x Est. Saenz
1356,-34.69034,-58.50856,1.111111,1683659508,26675,0,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90706-1,a B° 9 de Abril
66,-34.52665,-58.4821739,1.111111,1683659508,26678,1,LINEA 71 S.A.,27,71A,6308-1,a Pza. Moreno
332,-34.61004,-58.52888,0,1683659502,26686,1,EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A,16,21E,25227-1,a Est. Liniers
1803,-34.62698,-58.411,16.3888874,1683659508,26698,1,TRANSPORTES RIO GRANDE S.A.C.I.F.,5,8E,122381-1,a PLAZA de MAYO - Expreso x Autop
1781,-34.93729,-57.87358,2.5,1683659508,26702,1,UNION PLATENSE SRL,165,520CB,120708-1,a Lacarra
393,-34.63296,-58.47798,1.111111,1683659506,26716,1,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92B,30498-1,a Liniers
1356,-34.63255,-58.47652,5,1683659508,26719,0,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90709-1,a B° 9 de Abril
1717,-34.66231,-58.4347458,4.722222,1683659508,26728,0,NUDO S.A.,4,6B,114812-1,a Soldati x Brasil
393,-34.66113,-58.50194,7.222222,1683659508,26741,1,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92B,30498-1,a Liniers
286,-34.7082,-58.5522461,12.5,1683659508,26743,0,LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS,76,180I,23273-1,a Boyaca
1356,-34.63177,-58.47341,0,1683659508,26749,0,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90709-1,a B° 9 de Abril
67,-34.57102,-58.4877548,3.611111,1683659506,26762,0,LINEA 71 S.A.,27,71B,6463-1,a Ruta 36 y 460
393,-34.6532,-58.49376,8.333333,1683659508,26763,1,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92B,30491-1,a Liniers
1357,-34.63022,-58.463665,4.722222,1683659506,26765,1,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90838-1,Ramal A - Retiro
1357,-34.60272,-58.4257851,8.333333,1683659508,26770,1,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90834-1,Ramal A - Retiro
1357,-34.5855,-58.40602,3.055555,1683659508,26772,1,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90832-1,Ramal A - Retiro
1356,-34.65583,-58.4969749,0,1683659480,26774,0,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90707-1,a B° 9 de Abril
1357,-34.61614,-58.4426651,2.5,1683659506,26776,1,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90836-1,Ramal A - Retiro
1357,-34.65338,-58.494,5,1683659508,26783,1,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90840-1,Ramal A - Retiro
1365,-34.6232,-58.55674,10,1683659510,26802,1,COMPAÃ‘IAÂ  DE TRANSPORTE VECINAL S.A.,172,386A,91496-1,Ramal A - a Morón
682,-34.66695,-58.6155739,7.222222,1683659508,26821,1,BUS DEL OESTE S.A.,61,97A,47154-1,a Pza. Miserere
286,-34.73666,-58.60401,13.8888884,1683659508,26832,0,LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS,76,180I,23272-1,a Boyaca
1356,-34.73602,-58.49974,6.944444,1683659508,26841,0,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90704-1,a B° 9 de Abril
1357,-34.58986,-58.40984,0,1683659506,26861,1,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90833-1,Ramal A - Retiro
2186,-34.60421,-58.37008,0,1683659510,26862,0,CARDENAS S.A. EMPRESA DE TRANSPORTES,43,126E,469502-1,a Tablada
22,-34.58867,-58.4515457,6.111111,1683659508,26866,1,EMPRESA DE TRANSP. TTE. GRAL. ROCA S.A,16,108A,2036-1,a Retiro
395,-34.64967,-58.4895248,0,1683659506,26872,1,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92C,30615-1,a Ejercito de los Andres
1357,-34.6024,-58.42959,0.555555,1683659508,26874,1,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90834-1,Ramal A - Retiro
1764,-34.66221,-58.4752,9.166666,1683659506,26875,1,TRANSPORTES RIO GRANDE S.A.C.I.F.,5,5B,119055-1,a Piedrabuena
235,-34.63299,-58.3966255,5.833333,1683659508,26878,1,TRANSPORTES AUTOMOTORES RIACHUELO S.A.,7,134A,19481-1,a Constitución
1772,-34.63397,-58.48268,4.444444,1683659508,26880,1,TRANSPORTES RIO GRANDE S.A.C.I.F.,5,5A,119958-1,a Lacarra
393,-34.73637,-58.4992142,11.666666,1683659506,26881,1,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92B,30502-1,a Liniers
393,-34.76201,-58.49932,5,1683659508,26887,1,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92B,30504-1,a Liniers
1356,-34.70935,-58.50458,6.944444,1683659508,26888,0,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90706-1,a B° 9 de Abril
1899,-34.66969,-58.5089,3.888888,1683659506,26891,1,LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS,76,180A,130102-1,x 155 - VUELTA
1356,-34.58899,-58.4098854,0,1683659510,26905,0,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90713-1,a B° 9 de Abril
1357,-34.59032,-58.3792152,12.5,1683659510,26908,1,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90832-1,Ramal A - Retiro
1901,-34.62605,-58.44328,8.055555,1683659506,26919,1,LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS,76,180B,130298-1,a Pra. Junta
1357,-34.68646,-58.5051651,0,1683659508,26927,1,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90841-1,Ramal A - Retiro
1357,-34.62751,-58.46256,0,1683659510,26929,1,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90837-1,Ramal A - Retiro
1780,-34.91784,-57.94829,7.5,1683659502,26934,0,UNION PLATENSE SRL,165,520CB,120652-1,a Retiro
1779,-34.91164,-57.94869,8.333333,1683659480,26940,0,UNION PLATENSE SRL,165,520CA,120594-1,19 - IDA
234,-34.63079,-58.42084,11.666666,1683659506,26946,0,TRANSPORTES AUTOMOTORES RIACHUELO S.A.,7,134A,19305-1,hasta Pte. Saavedra
1883,-34.58156,-58.46953,3.055555,1683659510,26954,1,EXPRESO GENERAL SARMIENTO S.A.,65,176A,128555-1,A - Chacarita x Puerta 4
392,-34.6952,-58.51082,0,1683659506,26960,0,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92B,30380-1,a Est.Tigre y 197
210,-34.58264,-58.4523544,1.666666,1683659480,26965,0,BERNARDINO RIVADAVIA S.A.T.A.,30,63B,16650-1,a V. Madero x Pagola
1357,-34.69991,-58.50387,0,1683659506,26980,1,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90842-1,Ramal A - Retiro
561,-34.41339,-58.95618,10,1683659510,26991,1,EXPRESO GENERAL SARMIENTO S.A.,65,176Ñ,37048-1,a Retiro
553,-34.50796,-58.73228,0,1683659510,26997,1,EXPRESO GENERAL SARMIENTO S.A.,65,176K,36858-1,a Chacarita
1356,-34.65467,-58.4957,3.055555,1683659508,27019,0,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90708-1,a B° 9 de Abril
1061,-34.79027,-58.1573143,0,1683659508,27048,1,MICRO OMNIBUS QUILMES S.A.C.I. Y F.,72,219R3R,71712-1,3 Est Quilmes
11,-34.56129,-58.4625549,0,1683659508,27049,0,NUDO S.A.,4,107A,1037-1,a Cdad. Universitaria
1356,-34.73457,-58.50088,15.833333,1683659506,27051,0,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90702-1,a B° 9 de Abril
1356,-34.58875,-58.40996,0,1683659510,27060,0,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90714-1,a B° 9 de Abril
1357,-34.60222,-58.43082,3.055555,1683659510,27078,1,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90835-1,Ramal A - Retiro
1357,-34.70005,-58.50371,0,1683659506,27081,1,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90842-1,Ramal A - Retiro
734,-34.79599,-58.31991,2.222222,1683659506,27097,1,EXPRESO VILLA GALICIAÂ  SAN JOSE S.A.,127,263RRoj,51964-1,a Gral Paz X Ruta 3
1356,-34.58812,-58.3718,0,1683659508,27101,0,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90716-1,a B° 9 de Abril
1357,-34.62529,-58.4659348,0,1683659502,27102,1,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90837-1,Ramal A - Retiro
1357,-34.63005,-58.46226,3.055555,1683659480,27107,1,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90838-1,Ramal A - Retiro
1356,-34.59702,-58.4200745,0,1683659508,27109,0,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90713-1,a B° 9 de Abril
1357,-34.60257,-58.4274,8.888888,1683659506,27115,1,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90834-1,Ramal A - Retiro
393,-34.69987,-58.5039749,0,1683659506,27116,1,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92B,30498-1,a Liniers
1356,-34.63619,-58.489315,6.944444,1683659508,27118,0,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90709-1,a B° 9 de Abril
1356,-34.74083,-58.4962,1.111111,1683659510,27129,0,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90702-1,a B° 9 de Abril
1357,-34.62397,-58.46392,9.444444,1683659508,27130,1,EMP.DE TRANSP.MICROOMN.SAENZ PEÃ‘A S.R.L.,89,92A,90837-1,Ramal A - Retiro
1147,-34.7537,-58.59274,6.111111,1683659506,27131,1,LA VECINAL DE MATANZA SACI. DE MICROOMNIBUS,76,630R2,77336-1,Laferrere x RP 21 - VUELTA
